RecordID,Input,Instruction,Move,dir,amount,RopePiece,x,y
1714,U 5,643,3,U,5,H,49,57
1969,R 8,702,6,R,8,T,51,55
2418,L 2,800,2,L,2,H,25,29
5660,R 14,1608,1,R,1,T,89,65
6116,L 6,1763,6,L,6,H,143,55
6221,R 8,1805,7,R,8,T,148,72
4335,R 12,1243,1,R,1,T,74,73
2100,D 7,730,4,D,7,T,64,53
3846,U 3,1113,2,U,3,T,32,41
5471,L 5,1563,3,L,5,T,89,77
963,D 4,442,1,D,4,T,13,36
3366,R 8,1011,3,R,8,H,30,38
87,D 2,62,1,D,2,H,5,10
5883,R 3,1692,3,R,3,H,114,49
218,L 2,141,1,L,2,T,10,12
513,L 4,278,1,L,4,H,12,19
4544,R 7,1315,2,R,7,T,74,61
3022,L 3,931,3,L,3,H,21,9
4845,L 7,1388,2,L,7,T,68,62
2561,L 8,835,1,L,8,H,13,36
3047,L 7,936,5,L,7,H,17,20
3049,L 7,936,7,L,7,T,16,20
4931,L 12,1410,1,L,1,H,50,51
6065,L 17,1745,1,L,1,H,156,39
4633,L 9,1334,5,L,9,H,60,45
3809,D 4,1106,3,D,4,H,23,36
1376,R 2,552,2,R,2,T,23,24
4045,D 7,1165,6,D,7,H,33,32
4128,R 5,1189,2,R,5,T,44,45
866,R 5,408,3,R,5,T,18,21
5004,D 1,1424,1,D,1,H,60,62
4681,D 4,1348,4,D,4,T,56,44
5851,U 8,1683,6,U,8,T,97,57
6183,D 4,1788,2,D,4,H,140,69
3780,U 7,1102,3,U,7,T,5,30
6377,U 5,1855,4,U,5,T,129,75
1136,U 6,487,6,U,6,T,30,25
4067,D 6,1174,1,D,6,H,28,31
4254,D 8,1219,5,D,8,T,73,66
4212,D 1,1210,1,D,1,H,54,66
60,U 1,43,1,U,1,H,4,10
4177,U 6,1202,3,U,6,H,54,57
6613,L 6,1946,3,L,6,H,142,87
3410,L 6,1021,6,L,6,T,19,26
3896,L 7,1129,1,L,7,T,26,44
1696,L 6,639,4,L,6,T,50,53
2056,D 7,719,3,D,7,T,66,55
4258,R 5,1220,1,R,5,T,73,63
2257,R 4,769,1,R,4,H,47,44
2508,U 2,819,1,U,2,T,30,18
3378,L 5,1016,3,L,5,T,32,39
5138,U 6,1464,3,U,6,T,80,55
5690,R 9,1622,9,R,9,H,99,63
2209,L 8,758,7,L,8,T,57,49
765,R 5,372,2,R,5,T,20,16
4184,R 8,1203,4,R,8,H,58,60
6469,D 8,1890,8,D,8,H,139,82
6501,U 11,1905,1,U,1,T,139,74
171,R 2,118,1,R,2,H,3,18
2240,R 7,765,3,R,7,T,48,49
2984,R 3,922,2,R,3,H,19,-17
107,L 1,75,1,L,1,H,4,7
984,D 4,447,2,D,4,H,3,37
2803,U 1,883,1,U,1,H,38,25
806,R 3,387,3,R,3,T,17,16
938,U 5,434,4,U,5,T,21,32
1073,R 6,471,5,R,6,H,26,25
526,R 3,282,2,R,3,H,12,22
4042,D 7,1165,3,D,7,T,33,36
3321,U 5,1003,2,U,5,H,36,35
928,U 2,432,1,U,2,H,21,33
1028,L 3,458,1,L,3,H,20,32
3111,U 3,948,2,U,3,H,14,15
4705,U 9,1357,5,U,9,H,58,53
5346,U 7,1521,2,U,7,T,101,60
5111,L 5,1454,5,L,5,T,72,50
2360,D 8,787,8,D,8,T,29,26
988,R 5,448,2,R,5,H,5,35
2382,L 2,792,1,L,2,T,30,34
2644,L 4,852,4,L,4,T,18,39
5381,L 9,1532,5,L,9,H,92,77
3035,U 8,934,5,U,8,T,22,20
5131,U 4,1460,3,U,4,H,80,53
3543,R 9,1049,1,R,9,H,8,29
5769,D 6,1647,5,D,6,H,103,40
4008,U 4,1157,4,U,4,H,30,40
340,U 3,207,3,U,3,H,5,23
5191,L 2,1474,2,L,2,H,95,54
6001,R 6,1728,2,R,6,H,147,52
3674,R 7,1076,3,R,7,T,20,33
6620,L 9,1948,3,L,9,T,137,86
1143,U 6,489,1,U,6,H,30,21
5692,R 7,1624,1,R,7,T,99,64
4374,U 7,1258,2,U,7,H,67,63
3078,L 8,941,5,L,8,T,9,28
4979,U 8,1419,8,U,8,T,42,60
5038,D 11,1432,1,D,1,T,67,59
3441,U 7,1026,6,U,7,T,18,38
3905,D 9,1131,1,D,9,T,21,44
140,U 2,100,1,U,2,T,1,13
3887,L 4,1125,4,L,4,T,26,44
3884,L 4,1125,1,L,4,T,29,44
4639,L 10,1336,1,L,1,T,56,46
1248,L 3,516,1,L,3,T,22,20
2837,R 9,890,3,R,9,T,38,28
1838,R 5,674,3,R,5,H,51,65
1978,U 8,704,1,U,8,H,54,50
3392,L 8,1019,1,L,8,H,31,31
4148,R 5,1193,5,R,5,H,46,44
5196,U 8,1476,4,U,8,T,96,57
3275,R 6,993,1,R,6,T,31,24
6198,D 11,1797,1,D,1,H,140,72
6701,R 10,1980,1,R,1,T,134,99
3774,L 6,1101,3,L,6,H,8,28
1324,U 4,537,2,U,4,T,24,29
1369,D 2,550,1,D,2,T,26,26
2180,D 4,751,3,D,4,H,72,40
3640,U 11,1069,1,U,1,H,19,43
4783,R 1,1376,1,R,1,H,67,66
4461,D 7,1283,7,D,7,H,75,52
5946,R 5,1714,3,R,5,H,120,54
973,L 3,444,3,L,3,H,9,36
2111,U 6,733,1,U,6,T,66,49
3866,U 2,1120,2,U,2,T,25,46
5820,L 15,1670,1,L,1,T,91,45
2217,L 8,760,2,L,8,H,58,49
5127,R 7,1459,6,R,7,T,78,50
3913,D 9,1131,9,D,9,T,22,36
2887,L 7,899,5,L,7,H,35,6
1214,D 4,506,4,D,4,H,17,19
3464,R 9,1030,3,R,9,T,11,32
4714,R 9,1358,5,R,9,T,62,57
4436,D 5,1274,2,D,5,H,77,63
799,L 3,385,1,L,3,T,18,14
1764,U 5,655,1,U,5,T,52,49
37,R 2,27,2,R,2,T,4,6
5419,R 6,1543,1,R,6,T,88,87
2695,R 8,862,7,R,8,T,21,33
167,L 2,116,1,L,2,H,3,20
1579,L 1,609,1,L,1,H,27,42
2137,R 3,739,3,R,3,H,67,52
5438,D 8,1550,3,D,8,T,88,85
2227,D 4,762,3,D,4,T,52,48
2351,L 6,786,5,L,6,H,30,33
2432,U 7,802,7,U,7,T,32,35
5361,U 3,1526,2,U,3,H,95,68
742,D 5,366,2,D,5,T,21,22
6102,U 8,1760,3,U,8,T,147,50
4915,U 7,1404,6,U,7,H,53,60
282,L 1,173,1,L,1,T,6,17
146,L 1,103,1,L,1,T,2,16
6006,D 8,1729,1,D,8,T,150,52
5690,R 9,1622,9,R,9,T,98,63
4769,U 5,1369,4,U,5,H,68,57
209,U 1,136,1,U,1,H,7,12
665,D 2,339,2,D,2,H,5,30
885,R 5,414,2,R,5,T,15,19
3385,D 8,1018,2,D,8,H,32,37
4461,D 7,1283,7,D,7,T,75,53
3084,D 4,942,3,D,4,T,5,26
5183,R 9,1472,6,R,9,H,94,51
1497,L 4,587,1,L,4,H,16,43
5045,R 4,1436,1,R,4,T,67,55
3550,R 9,1049,8,R,9,H,15,29
3189,L 8,972,6,L,8,H,18,21
164,D 3,115,1,D,3,H,4,22
3906,D 9,1131,2,D,9,H,22,42
890,L 2,415,2,L,2,H,17,19
427,U 2,243,1,U,2,T,5,14
72,R 2,51,2,R,2,T,4,10
975,U 3,445,2,U,3,T,9,37
6397,L 4,1860,4,L,4,T,131,71
4033,L 4,1163,3,L,4,T,30,38
6123,R 7,1765,6,R,7,T,148,56
4397,R 9,1264,3,R,9,H,64,61
1805,D 6,663,4,D,6,T,48,60
5161,R 8,1467,7,R,8,T,86,54
1230,D 5,510,3,D,5,H,15,21
3203,D 8,976,3,D,8,T,13,21
6547,L 9,1920,1,L,9,T,142,86
1002,U 3,452,1,U,3,T,11,37
2692,R 8,862,4,R,8,T,18,33
1602,U 6,616,3,U,6,H,24,50
2426,U 7,802,1,U,7,T,31,29
5385,L 9,1532,9,L,9,H,88,77
1528,R 2,595,1,R,2,T,4,43
2543,U 5,830,5,U,5,H,21,28
2836,R 9,890,2,R,9,T,37,28
1050,L 3,464,2,L,3,T,23,24
5279,U 4,1501,4,U,4,H,96,55
5571,U 14,1586,1,U,1,H,82,65
3394,L 8,1019,3,L,8,T,30,31
4750,U 9,1367,2,U,9,T,68,53
6619,L 9,1948,2,L,9,T,138,86
2444,D 9,805,5,D,9,T,36,29
5874,R 13,1688,1,R,1,T,106,52
4692,D 2,1352,2,D,2,T,57,49
501,D 2,272,2,D,2,T,12,20
5687,R 9,1622,6,R,9,T,95,63
123,L 1,87,1,L,1,T,3,9
4663,L 4,1342,4,L,4,H,49,52
2794,D 7,881,1,D,7,T,39,31
722,D 1,359,1,D,1,T,21,22
4946,D 9,1412,7,D,9,T,50,53
5963,U 8,1717,2,U,8,T,128,48
254,D 1,158,1,D,1,H,10,16
5043,D 4,1434,4,D,4,H,67,54
3567,L 5,1056,2,L,5,H,18,33
3053,L 8,938,3,L,8,H,12,19
501,D 2,272,2,D,2,H,12,19
2325,L 8,781,5,L,8,T,37,37
6371,L 6,1853,5,L,6,H,130,73
811,U 4,389,4,U,4,H,17,20
879,L 4,412,3,L,4,T,16,16
1703,L 5,641,4,L,5,T,44,54
6465,D 8,1890,4,D,8,H,139,86
110,R 2,78,1,R,2,T,5,8
980,L 6,446,4,L,6,T,6,39
3085,D 4,942,4,D,4,H,5,24
2246,L 5,766,2,L,5,H,51,49
796,L 1,383,1,L,1,H,18,12
3823,R 6,1109,1,R,6,H,27,44
5928,D 6,1707,3,D,6,H,115,51
5970,D 5,1718,1,D,5,H,128,54
571,D 4,301,4,D,4,H,17,22
5919,R 9,1704,8,R,9,T,110,54
2032,R 6,714,4,R,6,H,62,60
2881,D 9,898,8,D,9,T,40,8
3392,L 8,1019,1,L,8,T,32,32
4071,D 6,1174,5,D,6,H,28,27
6176,D 3,1784,3,D,3,H,143,73
3994,U 5,1154,4,U,5,H,35,35
1962,U 2,701,1,U,2,T,47,53
6655,D 18,1961,1,D,1,T,134,99
1161,R 5,492,3,R,5,H,27,22
1377,U 6,553,1,U,6,T,23,24
1278,R 2,525,2,R,2,H,26,18
675,L 5,343,2,L,5,T,7,29
6369,L 6,1853,3,L,6,H,132,73
4248,R 7,1218,6,R,7,T,71,70
650,L 2,333,2,L,2,H,7,21
1654,D 7,630,2,D,7,H,41,61
5270,D 8,1500,3,D,8,T,96,57
6740,U 17,1998,1,U,1,T,141,102
416,D 2,239,2,D,2,H,2,14
1256,U 4,519,3,U,4,T,21,20
4718,R 9,1358,9,R,9,H,67,57
2686,D 3,861,1,D,3,H,15,35
2822,R 4,888,1,R,4,H,33,37
5899,L 4,1698,3,L,4,T,104,48
5439,D 8,1550,4,D,8,T,88,84
2468,D 3,811,2,D,3,T,27,24
5359,L 1,1525,1,L,1,T,96,66
4285,L 4,1229,1,L,4,T,68,69
273,U 1,168,1,U,1,T,7,16
1813,U 7,664,6,U,7,H,48,63
4538,L 5,1312,3,L,5,T,77,62
3646,D 8,1070,6,D,8,H,19,37
3947,U 8,1140,7,U,8,H,26,39
4980,R 9,1420,1,R,9,T,42,60
730,U 5,362,4,U,5,H,22,24
4309,U 4,1236,1,U,4,H,69,74
6675,R 2,1970,2,R,2,T,141,103
3466,R 9,1030,5,R,9,T,13,32
1472,D 4,578,1,D,4,T,16,42
4659,D 3,1341,3,D,3,H,53,52
2539,U 5,830,1,U,5,H,21,24
30,U 2,22,2,U,2,T,4,3
3837,U 6,1111,1,U,6,T,32,37
3835,D 8,1110,7,D,8,H,32,37
5415,L 9,1542,6,L,9,T,91,87
1512,D 5,591,3,D,5,H,10,40
898,U 3,419,1,U,3,T,21,19
1787,U 6,660,1,U,6,H,54,55
3763,R 8,1099,4,R,8,H,7,32
406,L 4,235,1,L,4,H,3,17
3410,L 6,1021,6,L,6,H,18,26
3943,U 8,1140,3,U,8,T,26,34
1562,U 3,604,3,U,3,T,20,33
4747,R 4,1366,3,R,4,T,66,52
3296,U 6,996,2,U,6,T,30,31
3178,R 6,971,1,R,6,H,19,21
1377,U 6,553,1,U,6,H,24,25
2688,D 3,861,3,D,3,T,15,34
3233,L 3,982,3,L,3,T,16,18
3350,D 7,1009,1,D,7,H,34,44
2203,L 8,758,1,L,8,H,62,49
779,U 3,377,1,U,3,T,21,14
5024,D 7,1429,6,D,7,H,66,60
2126,L 3,736,3,L,3,T,60,55
2564,L 8,835,4,L,8,T,11,36
5633,L 5,1601,2,L,5,H,86,67
4188,R 8,1203,8,R,8,H,62,60
795,D 4,382,4,D,4,T,19,13
4927,D 7,1409,4,D,7,T,51,55
4646,U 9,1337,7,U,9,H,55,53
4357,U 2,1252,1,U,2,H,68,63
1864,D 3,680,1,D,3,T,51,70
334,U 2,203,2,U,2,H,5,21
820,R 4,391,4,R,4,H,16,20
2216,L 8,760,1,L,8,T,59,49
4536,L 5,1312,1,L,5,T,78,61
4832,D 8,1385,4,D,8,T,63,66
5714,L 12,1632,1,L,1,H,104,58
2734,R 8,868,7,R,8,H,43,15
2613,L 7,845,5,L,7,H,13,36
1584,L 2,611,2,L,2,T,29,42
455,R 1,255,1,R,1,T,2,15
2006,R 8,709,5,R,8,H,59,57
3316,R 3,1001,1,R,3,H,34,34
3794,U 4,1104,1,U,4,T,13,35
4475,D 8,1286,4,D,8,H,78,55
4878,D 6,1393,6,D,6,T,59,62
1937,D 6,697,1,D,6,T,55,60
2606,R 8,844,6,R,8,T,15,36
2527,L 6,825,2,L,6,T,27,18
2415,U 4,799,3,U,4,T,27,27
3345,U 6,1008,2,U,6,H,34,41
328,U 2,200,2,U,2,H,4,22
4910,U 7,1404,1,U,7,H,53,55
5939,U 5,1713,1,U,5,H,117,50
5598,U 9,1590,8,U,9,T,95,66
4953,U 7,1413,5,U,7,T,50,54
510,L 2,276,2,L,2,T,14,17
2481,U 5,814,1,U,5,H,36,21
1142,D 6,488,6,D,6,H,30,20
1633,U 3,624,1,U,3,T,33,54
1868,L 4,681,2,L,4,T,50,67
3603,R 9,1062,6,R,9,H,15,42
1953,D 6,699,6,D,6,T,54,54
6420,L 10,1868,1,L,1,H,127,83
5189,U 3,1473,3,U,3,T,97,53
3727,D 8,1092,2,D,8,T,16,42
927,D 1,431,1,D,1,H,21,32
2800,D 7,881,7,D,7,T,40,25
1244,R 6,514,5,R,6,T,20,21
4471,U 7,1285,7,U,7,H,78,59
6497,L 11,1901,1,L,1,H,138,75
6137,U 5,1770,3,U,5,T,151,57
1960,L 8,700,7,L,8,H,47,53
1464,L 5,575,4,L,5,T,15,42
5543,U 7,1578,6,U,7,T,91,71
2863,L 9,895,1,L,9,T,50,17
2848,D 5,891,5,D,5,H,45,23
4727,U 6,1361,2,U,6,H,62,57
691,D 4,348,4,D,4,H,7,24
5831,L 15,1674,1,L,1,H,89,54
5537,D 1,1577,1,D,1,T,91,66
3341,R 8,1005,8,R,8,H,35,38
1406,L 5,561,5,L,5,H,20,36
1550,D 5,600,4,D,5,T,13,34
2228,D 4,762,4,D,4,T,52,47
5775,U 6,1650,3,U,6,T,102,40
3947,U 8,1140,7,U,8,T,26,38
6048,D 9,1738,8,D,9,T,156,43
3724,R 2,1090,2,R,2,T,16,43
324,R 2,198,1,R,2,H,4,20
1357,R 4,546,4,R,4,T,30,30
5512,L 9,1571,7,L,9,H,87,61
6360,U 7,1851,4,U,7,T,132,69
714,R 5,356,1,R,5,T,16,22
3622,D 8,1064,7,D,8,H,18,44
5559,R 2,1582,1,R,2,H,88,65
4804,R 5,1381,4,R,5,H,69,69
2234,L 6,764,3,L,6,T,50,49
1808,U 7,664,1,U,7,H,48,58
4317,D 6,1239,2,D,6,T,68,74
3568,L 5,1056,3,L,5,H,17,33
5716,R 3,1633,2,R,3,T,105,59
5567,L 8,1583,7,L,8,T,83,65
2318,U 5,779,5,U,5,H,41,39
5951,D 7,1715,3,D,7,H,122,51
2326,L 8,781,6,L,8,H,35,37
5314,U 9,1512,2,U,9,H,101,59
1327,D 1,538,1,D,1,H,24,31
5867,D 9,1687,3,D,9,T,106,58
4027,R 8,1162,5,R,8,T,28,38
3355,D 7,1009,6,D,7,T,34,40
4454,L 1,1282,1,L,1,T,76,59
2677,L 6,859,4,L,6,H,17,30
582,L 2,307,1,L,2,T,16,23
188,R 3,125,2,R,3,H,0,16
6346,U 9,1849,5,U,9,T,132,67
305,L 1,188,1,L,1,T,5,20
6050,R 13,1739,1,R,1,T,156,42
5735,U 6,1638,6,U,6,H,107,56
2565,L 8,835,5,L,8,H,9,36
1546,R 7,599,7,R,7,H,13,37
6003,R 6,1728,4,R,6,T,148,52
1249,L 3,516,2,L,3,T,21,19
6648,U 8,1957,8,U,8,H,130,100
2439,R 4,804,4,R,4,H,36,33
1264,D 6,521,1,D,6,H,27,21
5982,R 8,1719,8,R,8,T,135,50
2921,D 7,907,4,D,7,T,22,6
1766,U 5,655,3,U,5,H,53,51
618,R 1,321,1,R,1,H,15,33
943,U 3,436,1,U,3,H,18,35
2121,L 6,734,5,L,6,T,63,55
3457,L 9,1029,5,L,9,T,14,32
244,U 2,153,1,U,2,H,11,15
4538,L 5,1312,3,L,5,H,76,62
912,U 5,426,2,U,5,H,24,26
6443,R 16,1883,1,R,1,H,133,88
5958,R 6,1716,3,R,6,H,125,47
1229,D 5,510,2,D,5,H,15,22
3840,U 6,1111,4,U,6,H,32,40
4276,L 6,1225,5,L,6,H,70,64
1061,U 6,469,3,U,6,H,21,26
5352,D 10,1522,1,D,1,H,101,65
884,R 5,414,1,R,5,T,14,18
3273,D 2,992,1,D,2,H,31,24
290,L 3,178,1,L,3,H,4,18
5557,D 8,1581,7,D,8,H,87,66
5345,U 7,1521,1,U,7,T,101,60
4480,R 12,1287,1,R,1,T,78,52
6626,L 9,1948,9,L,9,H,130,86
6276,L 9,1827,2,L,9,H,140,76
5289,D 12,1503,1,D,1,H,105,54
6449,U 6,1885,2,U,6,H,133,86
1198,D 6,501,6,D,6,T,20,21
4378,U 7,1258,6,U,7,H,67,67
5844,R 4,1681,4,R,4,H,97,53
1826,D 2,670,2,D,2,H,49,61
3525,L 7,1045,2,L,7,T,16,34
4793,U 8,1380,1,U,8,H,65,62
902,L 2,421,1,L,2,H,21,21
3085,D 4,942,4,D,4,T,5,25
3808,D 4,1106,2,D,4,T,23,38
6040,R 11,1737,1,R,1,H,156,50
1926,U 5,695,2,U,5,H,61,57
5340,L 6,1518,4,L,6,H,102,60
3534,L 5,1047,2,L,5,H,10,34
1626,U 7,622,6,U,7,T,29,52
6295,U 7,1832,3,U,7,T,135,71
3796,U 4,1104,3,U,4,T,14,37
6504,R 7,1906,3,R,7,T,140,75
5670,D 10,1614,1,D,1,T,91,61
6618,L 9,1948,1,L,9,H,138,86
3953,U 8,1143,3,U,8,H,25,42
6070,U 3,1748,3,U,3,T,156,41
358,R 2,218,1,R,2,H,8,16
1257,U 4,519,4,U,4,T,21,21
2973,D 6,920,1,D,6,T,22,-12
445,U 4,250,1,U,4,T,4,13
530,D 2,285,1,D,2,T,12,22
6434,L 16,1879,1,L,1,T,127,88
3820,U 9,1108,7,U,9,H,26,42
6230,U 6,1808,3,U,6,H,147,75
4773,U 3,1371,2,U,3,H,67,60
685,R 5,347,3,R,5,H,5,28
2793,R 4,880,4,R,4,H,40,31
402,U 4,233,3,U,4,T,2,15
2930,L 4,910,3,L,4,H,18,2
937,U 5,434,3,U,5,T,21,31
3771,D 4,1100,4,D,4,T,11,29
5299,U 8,1506,4,U,8,T,101,57
158,L 1,111,1,L,1,T,2,22
2135,R 3,739,1,R,3,T,64,53
2322,L 8,781,2,L,8,H,39,37
4339,L 6,1246,1,L,6,T,75,71
4711,R 9,1358,2,R,9,T,59,57
6364,R 3,1852,1,R,3,T,132,72
4120,U 7,1187,3,U,7,T,45,40
1190,L 5,500,3,L,5,T,23,26
219,L 2,141,2,L,2,H,8,13
2579,D 7,840,1,D,7,H,5,36
3558,D 2,1052,2,D,2,H,15,31
1890,D 5,686,5,D,5,H,54,68
108,R 1,76,1,R,1,T,5,8
4940,D 9,1412,1,D,9,H,50,58
5775,U 6,1650,3,U,6,H,102,41
2280,L 5,774,1,L,5,T,37,40
1090,R 2,475,2,R,2,T,24,15
489,D 1,267,1,D,1,T,12,23
70,L 2,50,2,L,2,T,4,10
1913,R 3,692,1,R,3,H,62,61
5897,L 4,1698,1,L,4,H,105,48
1013,R 4,454,4,R,4,T,14,34
2607,R 8,844,7,R,8,T,16,36
5573,R 9,1587,2,R,9,T,83,65
3463,R 9,1030,2,R,9,T,10,32
2378,R 6,791,3,R,6,T,27,34
1801,U 3,662,3,U,3,T,48,62
5172,D 1,1470,1,D,1,T,88,47
1455,U 7,572,6,U,7,H,19,44
1487,R 4,582,2,R,4,T,12,40
4158,R 9,1195,1,R,9,T,46,52
1154,L 6,491,2,L,6,T,29,22
6270,D 5,1824,4,D,5,H,141,75
6167,U 8,1782,5,U,8,H,146,73
1242,R 6,514,3,R,6,T,18,21
4330,U 5,1241,3,U,5,T,74,71
4641,U 9,1337,2,U,9,T,55,47
3414,U 7,1022,4,U,7,H,18,30
2909,U 2,905,1,U,2,H,29,8
2894,D 5,901,3,D,5,T,35,4
5867,D 9,1687,3,D,9,H,106,57
5232,D 9,1488,6,D,9,H,102,62
4366,U 3,1255,1,U,3,H,69,59
2576,R 2,838,1,R,2,H,4,36
3882,U 5,1123,5,U,5,H,29,45
4220,R 9,1213,3,R,9,T,55,70
6310,D 7,1836,4,D,7,T,139,74
6434,L 16,1879,1,L,1,H,127,89
6092,U 9,1754,8,U,9,H,145,49
707,R 3,354,2,R,3,H,15,26
4609,R 11,1328,1,R,1,H,70,45
2054,D 7,719,1,D,7,T,66,56
5903,U 5,1699,3,U,5,H,102,51
2306,R 8,777,8,R,8,H,48,34
3814,U 9,1108,1,U,9,H,26,36
2128,R 5,737,2,R,5,T,60,55
6503,R 7,1906,2,R,7,H,140,75
117,L 2,81,2,L,2,T,4,10
1763,R 1,654,1,R,1,T,52,49
2210,L 8,758,8,L,8,H,55,49
6522,L 13,1911,1,L,1,H,138,76
4434,L 10,1273,1,L,1,T,78,65
4318,D 6,1239,3,D,6,H,68,72
6628,U 7,1949,2,U,7,T,130,87
3502,R 6,1038,4,R,6,T,21,40
4602,L 9,1327,3,L,9,T,76,45
643,L 3,331,2,L,3,H,10,25
1731,U 5,648,1,U,5,H,45,50
2681,U 6,860,2,U,6,T,15,31
2900,U 6,903,2,U,6,T,33,2
816,L 5,390,5,L,5,H,12,20
3705,R 11,1084,1,R,1,H,16,33
4842,R 6,1387,5,R,6,H,68,62
4261,R 5,1220,4,R,5,H,77,62
979,L 6,446,3,L,6,H,6,39
115,U 2,80,2,U,2,H,5,10
3868,D 7,1121,2,D,7,T,25,46
1288,L 6,528,1,L,6,T,30,14
2453,L 7,807,3,L,7,T,36,24
6549,L 9,1920,3,L,9,T,141,85
809,U 4,389,2,U,4,H,17,18
4721,L 5,1359,3,L,5,T,65,57
1492,R 3,585,1,R,3,H,15,41
2466,R 2,810,2,R,2,H,27,25
2409,D 5,797,3,D,5,H,26,27
1296,U 6,530,1,U,6,T,25,13
5379,L 9,1532,3,L,9,H,94,77
1180,R 3,497,1,R,3,H,23,25
3396,L 8,1019,5,L,8,T,28,31
891,R 4,416,1,R,4,H,18,19
5115,R 5,1455,4,R,5,H,75,50
1334,L 4,540,1,L,4,H,29,31
6622,L 9,1948,5,L,9,H,134,86
3628,R 6,1065,5,R,6,T,22,43
4177,U 6,1202,3,U,6,T,54,56
4800,U 8,1380,8,U,8,T,65,68
3132,L 5,955,2,L,5,H,16,22
3646,D 8,1070,6,D,8,T,19,38
3602,R 9,1062,5,R,9,H,14,42
5850,U 8,1683,5,U,8,T,97,56
2560,D 1,834,1,D,1,H,14,36
5041,D 4,1434,2,D,4,H,67,56
6398,R 16,1861,1,R,1,H,131,71
3091,D 9,944,1,D,9,T,9,24
4107,L 5,1183,5,L,5,H,36,37
6517,L 4,1909,3,L,4,H,137,76
6065,L 17,1745,1,L,1,T,157,39
1411,R 6,562,5,R,6,T,24,36
2220,L 8,760,5,L,8,T,56,49
5902,U 5,1699,2,U,5,T,102,49
1560,U 3,604,1,U,3,T,19,31
4552,D 5,1317,1,D,5,H,78,60
1962,U 2,701,1,U,2,H,46,54
2808,U 7,885,4,U,7,H,37,29
3239,D 4,984,2,D,4,H,19,16
1719,D 5,644,3,D,5,H,49,56
643,L 3,331,2,L,3,T,11,24
2278,L 7,772,7,L,7,T,38,39
3600,R 9,1062,3,R,9,T,11,42
4134,D 3,1191,1,D,3,T,48,46
1331,R 6,539,4,R,6,H,28,31
2308,L 7,778,2,L,7,H,46,34
3134,L 5,955,4,L,5,T,15,22
2364,L 5,789,3,L,5,H,27,25
1834,L 3,673,2,L,3,T,50,65
6102,U 8,1760,3,U,8,H,147,51
5574,R 9,1587,3,R,9,T,84,65
5177,U 5,1471,5,U,5,H,88,51
5108,L 5,1454,2,L,5,H,74,50
1255,U 4,519,2,U,4,H,21,20
3668,U 5,1075,2,U,5,H,18,30
5882,R 3,1692,2,R,3,H,113,49
1712,U 5,643,1,U,5,T,48,54
2104,L 2,731,1,L,2,H,63,49
6037,U 7,1736,5,U,7,H,155,48
2520,R 5,823,1,R,5,H,24,18
4607,L 9,1327,8,L,9,H,70,45
946,L 1,437,1,L,1,T,18,36
892,R 4,416,2,R,4,H,19,19
5642,D 8,1603,5,D,8,H,83,63
3036,U 8,934,6,U,8,T,22,21
1544,R 7,599,5,R,7,H,11,37
429,D 3,244,1,D,3,H,6,15
3406,L 6,1021,2,L,6,H,22,26
6025,L 6,1733,1,L,6,T,159,44
5978,R 8,1719,4,R,8,H,132,50
3385,D 8,1018,2,D,8,T,32,38
826,R 2,393,2,R,2,H,18,24
399,L 4,232,4,L,4,H,2,13
3103,R 4,946,2,R,4,H,12,17
5892,L 8,1695,6,L,8,H,108,48
6498,R 14,1902,1,R,1,H,139,75
1131,U 6,487,1,U,6,T,30,21
6739,D 10,1997,1,D,1,H,141,102
2857,D 7,894,2,D,7,H,50,21
2067,U 7,721,5,U,7,H,64,55
6721,D 4,1989,4,D,4,H,137,96
2313,L 7,778,7,L,7,H,41,34
4342,L 6,1246,4,L,6,T,73,70
5000,R 9,1423,6,R,9,T,56,63
4411,U 4,1267,1,U,4,T,75,62
1114,U 5,481,3,U,5,H,31,19
4455,D 7,1283,1,D,7,H,75,58
1034,D 3,460,1,D,3,H,21,31
4682,R 13,1349,1,R,1,H,57,43
981,L 6,446,5,L,6,H,4,39
780,U 3,377,2,U,3,T,21,14
3644,D 8,1070,4,D,8,H,19,39
3931,R 9,1136,8,R,9,T,31,33
4582,L 9,1323,3,L,9,T,76,47
3788,R 9,1103,4,R,9,T,8,35
2609,L 7,845,1,L,7,T,17,36
1350,D 6,545,3,D,6,H,27,33
3704,U 10,1083,1,U,1,H,15,33
4748,R 4,1366,4,R,4,T,67,52
6370,L 6,1853,4,L,6,H,131,73
4027,R 8,1162,5,R,8,H,29,38
2669,D 8,858,4,D,8,H,21,34
4205,L 9,1206,7,L,9,T,57,69
6306,L 13,1835,1,L,1,H,139,77
4666,R 4,1343,3,R,4,T,51,52
634,D 3,327,3,D,3,T,15,24
3607,U 9,1063,1,U,9,H,18,43
5008,U 4,1426,3,U,4,H,59,65
1461,L 5,575,1,L,5,H,17,42
5129,U 4,1460,1,U,4,T,79,50
1476,U 4,579,1,U,4,H,15,39
4958,D 4,1414,3,D,4,T,50,55
3159,U 2,961,2,U,2,T,22,14
3493,D 9,1036,5,D,9,T,18,44
5182,R 9,1472,5,R,9,T,92,51
5714,L 12,1632,1,L,1,T,105,59
869,D 4,409,1,D,4,H,21,20
1881,D 1,684,1,D,1,H,50,73
6292,R 11,1831,1,R,1,T,134,70
2909,U 2,905,1,U,2,T,30,7
